Id,Name,Rarity,AmuletType,MinHp,MaxHp,MinAtk,MaxAtk,BaseId,VariationId,Abilities11,Abilities12,Abilities13,Abilities21,Abilities22,Abilities23,Abilities31,Abilities32,Abilities33,CvInfo,Text1,Text2,Text3,Text4,Text5,LimitBreakId,IsPlayable,SellCoin,SellDewPoint,IsHideChangeImage
40040044,楚楚动人的舞姬,4,2,18,122,4,33,400152,1,110020101,110020102,110020103,110100002,110100003,110100004,0,0,0,AMULET_ARTIST_40040044,少女是天生的舞姬。\n她出身名门，\n家族世代为大地献上丰收之舞。\n幼时起便向父母学习舞蹈，\n为终将到来的仪式做着准备。,少女初次为大地献上丰收之舞的那天，\n人们纷纷为其担忧。\n不过那显然是杞人忧天。\n她的舞蹈让人们一见倾心，\n顿时莺飞燕舞，百花齐放。,仪式一直持续到日落，\n少女的舞蹈却不见一丝疲惫。\n她的舞姿在月光的照耀下如梦如幻，\n人们像是着了魔一般注视着她。,丰收之舞结束后，\n人们为少女送上了雷鸣般的掌声。\n然而掌声并没有传到少女耳中。\n毫无束缚、自由地跳了一段舞——\n少女心中有的只是这份喜悦。,作为舞姬生活下去——\n少女对此已不再迷惘。\n她暗自起誓，只要自己还活着，\n就会不断编织这美妙的舞蹈。\n少女的确是天生的舞姬。,10000,1,2000,100,0
40040046,顶级服务,4,1,21,142,7,50,400119,1,210000603,210000604,210000605,210000102,210000103,210000104,32,591,33,AMULET_ARTIST_40040046,突然收到了一封请柬。\n“想犒劳一下辛苦的你”——\n拿着请柬来到了派对会场，\n打开门一看已有三个男人在等待。\n“来吧，我们将为你献上顶级服务！”,“你能来真是太好了，\n和我一起好好享受吧！”\n“来，坐这里。今天就都交给我吧！”\n“感到荣幸吧，我会亲自满足你。\n来，牵着我的手。”,“嗯？很在意我这身打扮吗？\n今天是特殊日子，正义的盗贼也停业。\n这身打扮挺像模像样的吧？\n毕竟是要为你服务嘛。\n自然要好好表现，你要理解。”,“来，请收下这朵玫瑰。\n当然，礼物可不止这个。\n这摆满了美食的华丽空间，\n是对你平时努力的褒奖。\n尽情期待吧！”,“嗯？你这家伙怎么一脸不满足。\n难道是不满意我的服务？\n哈哈哈哈！好吧！\n就让你留下毕生难忘的回忆吧！\n准备好了吗？”,10000,1,2000,1000,0
40040047,描绘在彩蛋上的梦想,4,2,23,156,5,37,400174,1,210000203,210000204,210000205,110020601,110020602,110020603,128,942,129,AMULET_ARTIST_40040047,“鼓足干劲一起来制作\n寻蛋比赛用的快乐彩蛋吧！”\n“唔……可是，我不知道\n自己能不能做好啊。”\n“包在芙露露身上吧！”,“画的时候乐在其中，\n自然就会诞生美妙的艺术！\n总之希里丝先培养兴趣，\n用自己喜欢的颜色涂一下试试？”\n“原来如此……嗯！我试试！”,“好！最后一个也完成啦！\n多亏了芙露露，\n彩蛋的成品看起来不错呢！”\n“希里丝画的蛋好可爱啊！\n芙露露画的也就快完成了。”,“呵呵♪要是能和人类\n一起制作彩蛋就好了呢……\n那样一定能做出很多\n充满艺术性的蛋！”\n“听上去很有趣，来做吧！”,“叫上卢卡哥哥和城里的大家！\n画在巨大的蛋上的话应该很有趣！”\n“哇！这主意真不错！\n和人类合作画蛋……\n呵呵，梦想不断延伸，真期待啊！”,10000,1,2000,1000,0
40040048,博学的哥哥,4,1,21,141,7,51,400169,1,878,879,880,110010402,110010403,110010404,0,0,0,AMULET_ARTIST_40040048,“所以……得到这个答案！”\n“嗯，我懂了！艾缪尔哥哥\n什么都懂真厉害啊！”\n“啊哈哈！那是当然。\n你哥哥我可是什么都懂的天才！”,“那我能再问\n艾缪尔哥哥一些问题吗？”\n“当然！尽管问吧！”\n“哥哥，你为什么是天才啊？”\n“因为我天生就拥有优秀的能力！”,“那……为什么天空是蓝色的啊？”\n“诶！？这是因为……”“这是……因为？”\n“对、对了！这是因为负责\n给天空涂上颜色的龙喜欢蓝色！”\n“可是，傍晚的天空是红色的啊？”“……”,“晚上的天空为什么不是蓝色的呢？”\n“这个……一定是有不同的龙\n分别负责白天、傍晚还有夜晚！”\n“可云彩很多的时候还会是灰色的哦？”\n“还、还有负责灰色的龙……”,“那……接下来是……”\n“怎么还有问题啊……天都黑了。”\n“因为我有好多不知道的事呢。\n什么都懂的哥哥真是太厉害了！”\n“还、还行吧！好了，你还有什么问题？”,10000,1,2000,1000,0
40040049,片刻的宁静,4,2,23,156,5,37,400293,1,1,2,192,210000202,210000203,210000204,160,161,162,AMULET_ARTIST_40040049,“呐呐，来和我聊天吧！”\n“不行……我正在看书呢。”\n“嗯嗯！在看什么书呢？”\n“我的世界的魔道书……”\n“哇！密密麻麻的字！好厉害……”,“你很喜欢看书？\n那你有什么特别喜欢的书吗？”\n“兄长给我的书……很重要。”\n“哇！对你来说是宝物呢～”\n“你……从刚才起就好吵……”,“诶嘿嘿，能和你聊天好开心！\n谢谢你告诉我各种关于书的事！”\n“是你太难缠了……我才不得已……”\n“那我也很开心！对了，夹在书里的书签\n好可爱！想仔细看看啊～”,“谢谢！哇，红色的皮革书签！\n好漂亮～这也是兄长送给你的？”\n“不告诉你……话说，你……\n刚才那声很大的声音，是什么……”\n“啊……是我肚子发出的声音……”,“呀～真不好意思。都已经这个时间了！\n从圣城飘来了好香的味道……”\n“今天的晚饭……会是什么呢。”\n“你也饿了吗？”\n“这也是秘密……不告诉你……”,10000,1,2000,1000,0
40040050,师父的棒喝,4,2,19,127,4,30,400171,1,110210303,110210304,110210305,110350002,210,110350003,0,0,0,AMULET_ARTIST_40040050,“师父，你这是做什么！”\n“我还想问你呢，悟空！”\n“呃……俺、俺不懂你在说什么。”\n“别装蒜。那些恶作剧\n都是你干的好事吧？”,“等等，师父！俺哪敢胡闹！”\n“就是你！摔坏我的盘子，\n吓唬牧场里的羊……\n能做出那种恶作剧的，\n除了你还有谁！“,“俺、俺哪知道……\n说不定是混进村子的魔兽干的……”\n“哎呀，不光是恶作剧，\n竟然还撒谎。真是个坏孩子呢。”\n（坏、坏了～师父笑起来可不太妙……）,“哼哼哼……像你这种坏孩子，\n就要罚你封祠三千书经。”\n“封祠……三千……那、那是什么？”\n“就是关在祠堂里写3000张检讨书，\n不写完不许出来。”,“诶！好过分的处罚，不要啊！”\n“那就……换成抱岩吧？”\n“虽、虽然还是听不懂，但俺选它！”\n“好，那就罚你抱着岩石写书经。”\n“饶、饶过徒儿吧～师父～”,10000,1,2000,100,0
40040051,圣城的新郎们,4,3,21,142,7,50,400282,1,210002701,210002701,210002701,110130002,110130003,110130004,0,0,0,AMULET_ARTIST_40040051,“大小姐，请伸出手。\n你愿意让我们作陪吧？”\n“我们不会让你感到无聊的，大小姐。\n把幸福和这束花一起送给你。”\n“来，请握住我的手……”,“这已经是第350次了！\n怎么样？演得不错吧！？”\n“嗯，刚才那一次很不错。\n练习终于有成果……已经这么晚了！？”\n“没事，还来得及。我这就去把人叫来！”,“呃……大小姐，请伸出手。\n今天……不对，今晚！\n请让我来陪伴你！”\n“好，接下来轮到我了。大小姐！\n我们不会让你感到无聊的，所以，啊……”,“啊！完全说不利索！\n王子！连我们的份一起加油啊！”\n“咦？啊、嗯！请握住我的手，唔……\n我果然不是这块料啊……\n嗯？没这回事？”,“抱歉，好像搞砸了啊～”\n“我们姑且也算是尽力了吧？”\n“感受到我们的努力了吗？那就好。\n咦？正因为这样才喜欢我们？\n谢谢你……很高兴听你这么说。”,10000,1,2000,1000,0
40040052,敲起太鼓来！,4,3,21,142,7,50,400335,1,317,318,319,110120006,110120007,110120008,0,0,0,AMULET_ARTIST_40040052,“腰要用力，手臂不能挥过头。呼～\n打太鼓真难！不过一定要练好！\n毕竟今晚就是祭典的重头戏了！”\n“没错，打起精神使劲敲啊！\n来，我们再来一遍！”,“一定要成功为祭典鼓乐！嘿呀！”\n“嗨！嗨！嗨！怎么样！？\n刚才的演奏还不错吧！”\n“嗯，练习有成效了！\n就等正式舞台上圆满成功了！好期待啊！”,“嗨！嗨！嗨！嘿呀！\n各位！祭典，玩得开心吗！？”\n“我和卢卡会使劲敲太鼓的，\n大家就尽情地喧闹吧！”\n“来吧！要开始了哦！嘿咻！”,“啊哈哈！好开心啊！\n大家一起唱歌跳舞，兴奋地叫喊！\n祭典太棒了！真想一直继续下去！”\n“不错，气氛火热。来吧，卢卡，\n再加把劲。好戏才刚要上演呢！”,“嘿咻！嘿咻！嗨！嗨！\n太好啦，祭典大获成功！”\n“是啊，但是这还没完。\n对不对啊，各位！”\n“来！祭典还远没有结束呢！”,10000,1,2000,1000,0
40040053,阿尔库特斯的魔鬼特训！,4,1,21,141,7,51,400095,1,264,265,266,210001201,210001202,210001203,322,323,324,AMULET_ARTIST_40040053,“罗吉娜啊！撑过这个特训吧！\n拖着木桩跑！使劲跑！”\n“遵命！教练！\n呃……怎么这么沉……\n不过，我一定会坚持下去！”,“罗吉姐，加油啊！”\n“罗吉娜，加油哦～”\n“姐姐……卢吉娜……\n谢谢你们！我又有动力了！”,“你们看着吧！\n这个特训，我绝对能坚持下来！”\n“嗯！要的就是这股劲，罗吉娜！\n让热血沸腾起来！突破你的极限！”,“罗吉姐好有干劲啊……\n看得我也有些心痒痒了！”\n“是啊～我们也一起参加吧。\n帮我们特训吧，教练♪”,“你们……\n勇气可嘉！那就跑起来！\n朝着火红的夕阳跑吧！\n要知道最棒的铁匠\n这一终点就在前方！”,10000,1,2000,1000,0
40040054,沙滩夺旗战,4,3,21,142,7,50,400336,1,118,145,262,110130002,110130003,110130004,0,0,0,AMULET_ARTIST_40040054,“嘿！好，抢到了！\n卢卡，是我赢了！”\n“可、可恶！刚才我只是\n稍微大意了一下！再来！”\n“哈哈哈！好啊，乐意奉陪！”,“哈哈哈！又是我赢了！”\n“可恶啊，不甘心，不甘心，不甘心！\n既然如此，就比到我赢为止！”\n“嗯，这股气势不错！\n那我就奉陪到底啦！”,“好！这下我就连赢47次啦！”\n“哈啊……哈啊……拼尽全力\n也赢不了，果然不行吗……”\n“卢卡！别因为这点挫折就泄气啊！\n不是你说要比到赢为止吗！”,“怎么能认输……呀啊啊啊！”\n“跑得很不错！差距在缩小！\n加油，加油！超越自己的极限！\n那样一来就能战胜我！”\n“诶，为什么在为我加油！？”,“卢卡，今天就到此为止吧！”\n“呼啊……结果还是没能赢一次……”\n“不要灰心！还有明天呢！”\n“明天还要继续吗！？唉～\n就不该说什么要比到赢为止的！”,10000,1,2000,1000,0
40040055,传教士的假日,4,2,18,122,5,34,400337,1,110210103,110210104,110210105,110350002,210,110350003,0,0,0,AMULET_ARTIST_40040055,呼～吹着海风好舒服！\n还有，咕嘟……\n嗯！这椰汁也很好喝。\n呵呵，偶尔像这样什么都不想，\n悠闲地放松也很惬意。,不过，已经漂到了离陆地很远的地方。\n沙滩上的风纪没问题吧？\n啊！难得的假日，\n我怎么还惦记着风纪的事。\n职业病总是好不了。,太阳要下山了，回到陆地上去吧。\n诶……你会把我和游泳圈\n拉到岸边吗？\n呵呵，你可真温柔！\n那就恭敬不如从命了。,呃、好大的浪……呀啊！\n啊……你替我挡住了大浪！\n非常感谢！\n差点就要被浪吞没了。\n总是得到你的帮助呢……,到沙滩了呢……\n一想到短暂的二人时光即将结束，\n就觉得有些寂寞……\n诶……咦，我在胡说些什么呢！？\n没什么啦，我们快回去吧！,10000,1,2000,100,0
40040056,热闹的海之家,4,3,21,142,7,50,400339,1,110010409,110010410,353,210000602,210000603,210000604,365,366,367,AMULET_ARTIST_40040056,经营着海之家的妮娜\n与前来帮忙的阿尔贝里亚第七王子。\n“你能来帮忙真是非常感谢，王子殿下！”\n“嗯。先不说这个，快去接单吧！\n还有很多客人在等着呢！”,“这是您点的刨冰！”\n“谢啦！看起来真好吃！”\n“喂，那边的小哥！\n刚才点的热带果汁还没来啊～”\n“是！这就给您端来！”,因为过于忙碌，时间转瞬即逝。\n“咦？不知不觉太阳都要下山了。”\n“是啊。不过客人仍然排成长龙。\n接下来才是赚钱的黄金时段！”\n“哇！真的呢！得加把劲了！,圣城的伙伴们也来到了海之家。\n“哇～好多人啊～”\n“啊……纳姆，你们也来了！”\n“让我看看，有没有什么好吃的？”\n“兰扎卜的话，我推荐海鲜烧烤！”,送走了最后的客人之后，\n二人终于放松下来。\n“王子殿下……今天的工作感觉如何？”\n“非常累。不过竭尽全力工作的感觉真棒。”\n“随时欢迎你再来帮忙哦！”,10000,1,2000,1000,0
40040057,狂风呼啸,4,1,21,140,7,52,400379,1,7,400,8,397,398,399,0,0,0,AMULET_ARTIST_40040057,狂风呼啸，响彻荒野。\n暴风如利刃，\n仿佛要摧毁山峰般发出低吼。\n炎天之地不留残影，\n飞驰而过的是伐由——暴风的化身。,为狂风呼啸而生，\n时时刻刻与风同在。\n伐由呼啸而去刮遍世界，\n不知薄暮宵夕为何物。,月光之下风现寒光，\n劈开柔和的夜雾，\n沐浴其中的，是锋利的爪刃。\n伤害着一切事物，\n只为作为风而存在。,孤独的伐由旅途漫漫，\n所行之路没有尽头。\n然而他只是一味飞奔，\n因为那是疾风龙的骄傲。,流浪的终点究竟会走向何方？\n是苍穹之巅，还是大地尽头。\n无需还乡，亦无需故乡。\n呼啸、怒吼、歌唱，其名为伐由。\n飞驰而过的，暴风化身。,10000,1,2000,1000,0
40040058,幽美的虚无,4,1,21,141,7,51,400381,1,210000103,210000104,210000105,110090002,110090003,110090004,0,0,0,AMULET_ARTIST_40040058,“黑暗魔力”——\n能使高贵的龙也陷入疯狂的魔性力量。\n被昏暗之力支配的她露出了渗人的笑容。\n“呵呵……狂乱之宴……开始吧。\n那充满悲愤与憎恶的破灭之宴……”,她所降临之处，\n转瞬之间便会充满恐惧和混乱。\n听到人们的哀嚎与叹息，她愉悦地喊道：\n“困惑吧、畏惧吧、颤抖吧，人类。\n你们的痛苦……是唯一能取悦我的东西！”,面对性情大变的圣骑士的暴行，\n人们终于拿起了手中的武器。\n他们的猛攻让她败下阵来。然而……\n“呵呵……太棒了。正是这份憎恶，\n将给我带来更强大的力量！”,她站起身，曾经赋予人们勇气的圣旗\n燃起了新的战火。\n其身姿剥夺了人们抵抗的力量。\n“不错，就是这个表情。悲惨地祈祷吧，\n那根本无法传达的愿望……”,人们即使受伤死去，也依旧在祈祷——\n啊，谁来把她从“黑暗魔力”中解救出来吧。\n她不屑一顾地冷眼旁观……\n“能抵抗我的绝望之人啊，倘若真的存在\n就尽管来讨伐我吧。呵呵呵呵……”,10000,1,2000,1000,0
